h3_res10,spatial_component_id,spatial_component_size,present_neighbor_count,is_spatial_island,spatial_test_status,gistar_z_score,gistar_p_value,gistar_q_value,spatial_hotspot_label
8a61892c5a4ffff,393,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a61892c5a87fff,52,14,3,False,TESTED,-0.7249734724409888,0.398,0.4872996488314553,NOT_HOT
8a61892c5a8ffff,52,14,2,False,TESTED,-0.48816706804458015,0.102,0.36135739396482025,NOT_HOT
8a61892c5aaffff,52,14,2,False,TESTED,-0.48816706804458015,0.468,0.4978471488918177,NOT_HOT
8a61892c5ab7fff,52,14,2,False,TESTED,-1.9228160060407165,0.015,0.16539325473013888,NOT_HOT
8a61892c8047fff,136,6,4,False,TESTED,-0.07475559114605194,0.185,0.4167100283236748,NOT_HOT
8a61892c8057fff,136,6,2,False,TESTED,1.7514050115469257,0.091,0.3543703631749229,NOT_SIGNIFICANT
8a61892c805ffff,136,6,2,False,TESTED,1.7514050115469257,0.183,0.4165071473418399,NOT_SIGNIFICANT
8a61892c8067fff,136,6,2,False,TESTED,-1.2233228688648572,0.206,0.4255642504665439,NOT_HOT
8a61892c806ffff,136,6,3,False,TESTED,-1.2384303602689157,0.102,0.36135739396482025,NOT_HOT
8a61892c810ffff,765,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892c824ffff,8,150,2,False,TESTED,-0.3773488199172824,0.307,0.4679005419220933,NOT_HOT
8a61892c82cffff,8,150,2,False,TESTED,0.17117114257693708,0.322,0.46963982703752494,NOT_SIGNIFICANT
8a61892c82d7fff,8,150,2,False,TESTED,1.1078211645165326,0.305,0.4679005419220933,NOT_SIGNIFICANT
8a61892c82dffff,8,150,4,False,TESTED,0.8923351049009169,0.169,0.4116971446405426,NOT_SIGNIFICANT
8a61892c834ffff,766,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892c891ffff,767,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892c8a1ffff,768,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892c8a9ffff,136,6,1,False,TESTED,-0.6425533341415774,0.211,0.4269001317578693,NOT_HOT
8a61892c8d17fff,769,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892c8d2ffff,192,4,2,False,TESTED,-1.262266255148409,0.001,0.023090197175156837,NOT_HOT
8a61892c8d4ffff,770,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892c8d67fff,192,4,2,False,TESTED,-0.3310791347366669,0.001,0.023090197175156837,NOT_HOT
8a61892c8d77fff,192,4,3,False,SPATIAL_STAT_FAILED,,,,NOT_TESTED
8a61892c9207fff,10,66,2,False,TESTED,1.6745127738213827,0.045,0.28217253517419005,NOT_SIGNIFICANT
8a61892c9227fff,10,66,4,False,TESTED,1.722743966499848,0.289,0.465467060660444,NOT_SIGNIFICANT
8a61892c922ffff,10,66,3,False,TESTED,1.6753398313051275,0.053,0.2974871270877049,NOT_SIGNIFICANT
8a61892c9247fff,10,66,2,False,TESTED,0.959882393988061,0.155,0.4009841858607394,NOT_SIGNIFICANT
8a61892c924ffff,10,66,2,False,TESTED,0.8080939918216137,0.275,0.4592172532884897,NOT_SIGNIFICANT
8a61892c9267fff,10,66,2,False,TESTED,1.178001402658371,0.133,0.38825186302476317,NOT_SIGNIFICANT
8a61892c9297fff,771,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892c92d7fff,394,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a61892c92f7fff,394,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a61892c930ffff,10,66,3,False,TESTED,3.7149705220272056,0.002,0.0395167804004362,HOT_95
8a61892c9357fff,10,66,4,False,TESTED,3.4698163222496317,0.001,0.023090197175156837,HOT_95
8a61892c9377fff,10,66,3,False,TESTED,2.5891039492860246,0.112,0.3715245185099857,NOT_SIGNIFICANT
8a61892c9467fff,193,4,2,False,TESTED,-0.6115047544386687,0.316,0.46913970893402024,NOT_HOT
8a61892c946ffff,193,4,1,False,TESTED,-1.6430950753576912,0.001,0.023090197175156837,NOT_HOT
8a61892c9507fff,8,150,3,False,TESTED,-0.8468163540310976,0.165,0.4114866745466905,NOT_HOT
8a61892c9527fff,8,150,4,False,TESTED,-0.5565493061571676,0.459,0.49561561515915836,NOT_HOT
8a61892c952ffff,8,150,4,False,TESTED,-0.3307226660830887,0.43,0.48924772822606394,NOT_HOT
8a61892c9537fff,8,150,3,False,TESTED,-0.7209248983240099,0.285,0.4635580052328373,NOT_HOT
8a61892c9547fff,193,4,1,False,TESTED,1.6430950753576892,0.354,0.478131395186821,NOT_SIGNIFICANT
8a61892c954ffff,193,4,2,False,TESTED,0.6545360596346141,0.316,0.46913970893402024,NOT_SIGNIFICANT
8a61892c95a7fff,8,150,2,False,TESTED,-0.410288055283275,0.372,0.48355557220150724,NOT_HOT
8a61892c95b7fff,8,150,2,False,TESTED,-0.3800303006995943,0.478,0.4995878885112284,NOT_HOT
8a61892c96affff,20,37,1,False,TESTED,0.12063565369569618,0.221,0.43505449846650956,NOT_SIGNIFICANT
8a61892c96c7fff,20,37,4,False,TESTED,3.8518458463257343,0.002,0.0395167804004362,HOT_95
8a61892c96cffff,20,37,5,False,TESTED,3.8142127575173035,0.002,0.0395167804004362,HOT_95
8a61892c96dffff,20,37,3,False,TESTED,2.997434628681429,0.006,0.09321372112686842,HOT_90
8a61892c96effff,20,37,3,False,TESTED,4.229803412389202,0.001,0.023090197175156837,HOT_95
8a61892c96f7fff,20,37,2,False,TESTED,1.5042829871710472,0.098,0.360639990568161,NOT_SIGNIFICANT
8a61892c9727fff,395,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a61892c972ffff,395,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a61892c978ffff,772,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892c9807fff,8,150,3,False,TESTED,-0.31583939338365513,0.378,0.4845932785514641,NOT_HOT
8a61892c9817fff,8,150,3,False,TESTED,-1.0110836209809049,0.158,0.40430423416608524,NOT_HOT
8a61892c9827fff,8,150,4,False,TESTED,-0.30197918615569164,0.353,0.478131395186821,NOT_HOT
8a61892c982ffff,8,150,4,False,TESTED,-1.0136389777172328,0.117,0.3766517180311934,NOT_HOT
8a61892c9887fff,8,150,4,False,TESTED,-1.4179047599029466,0.081,0.34311367007468246,NOT_HOT
8a61892c9897fff,8,150,5,False,TESTED,2.7112440085270633,0.018,0.18241651538317052,NOT_SIGNIFICANT
8a61892c98a7fff,8,150,4,False,TESTED,-1.5941406924510144,0.108,0.3667266531111597,NOT_HOT
8a61892c98affff,8,150,3,False,TESTED,-1.4726856252402294,0.009,0.11989139755387113,NOT_HOT
8a61892c98b7fff,8,150,4,False,TESTED,1.6723485441144166,0.048,0.2886864172182482,NOT_SIGNIFICANT
8a61892c990ffff,8,150,2,False,TESTED,-0.23461803551287844,0.387,0.4853906842593073,NOT_HOT
8a61892c9937fff,773,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892c9947fff,8,150,5,False,TESTED,-2.032702236483395,0.01,0.1277223398783719,NOT_HOT
8a61892c994ffff,8,150,4,False,TESTED,-1.9489941086875882,0.003,0.05520000047981739,NOT_HOT
8a61892c9957fff,8,150,5,False,TESTED,-1.3947908127018886,0.048,0.2886864172182482,NOT_HOT
8a61892c995ffff,8,150,4,False,TESTED,-1.764462210129515,0.054,0.3002379681278333,NOT_HOT
8a61892c9967fff,8,150,4,False,TESTED,-1.2266911748109997,0.032,0.24565320593126438,NOT_HOT
8a61892c996ffff,8,150,4,False,TESTED,-1.6142206691415695,0.066,0.32116363462337777,NOT_HOT
8a61892c9987fff,774,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892c9a0ffff,10,66,2,False,TESTED,0.04832711954201526,0.442,0.49057437164209067,NOT_SIGNIFICANT
8a61892c9a2ffff,10,66,2,False,TESTED,-0.1099217809842916,0.294,0.465467060660444,NOT_HOT
8a61892c9a5ffff,10,66,2,False,TESTED,1.2443320091622356,0.156,0.4018057825684235,NOT_SIGNIFICANT
8a61892c9acffff,10,66,2,False,TESTED,1.0689418983232168,0.112,0.3715245185099857,NOT_SIGNIFICANT
8a61892c9ad7fff,10,66,1,False,TESTED,0.8390749417670982,0.144,0.3964892346761776,NOT_SIGNIFICANT
8a61892c9adffff,10,66,3,False,TESTED,2.610733242750555,0.014,0.15791571368659593,NOT_SIGNIFICANT
8a61892c9ae7fff,10,66,2,False,TESTED,0.15738662387717475,0.392,0.48601725408217106,NOT_SIGNIFICANT
8a61892c9aeffff,10,66,3,False,TESTED,0.9774537685349468,0.219,0.4334359600163307,NOT_SIGNIFICANT
8a61892c9b07fff,253,3,1,False,TESTED,0.8101318068321681,0.49,0.4995878885112284,NOT_SIGNIFICANT
8a61892c9b1ffff,253,3,2,False,SPATIAL_STAT_FAILED,,,,NOT_TESTED
8a61892c9b47fff,10,66,5,False,TESTED,-2.3285330711967087,0.005,0.08087911907133165,NOT_HOT
8a61892c9b4ffff,10,66,4,False,TESTED,-0.5559631928103641,0.455,0.4935593362581932,NOT_HOT
8a61892c9b57fff,10,66,3,False,TESTED,-0.8209849088107911,0.223,0.43680107411113644,NOT_HOT
8a61892c9b67fff,10,66,4,False,TESTED,-1.5674703527565041,0.11,0.3698914885725177,NOT_HOT
8a61892c9b6ffff,10,66,4,False,TESTED,-1.178077862114224,0.162,0.4088538374657596,NOT_HOT
8a61892c9b77fff,10,66,4,False,TESTED,-1.40560318258252,0.259,0.4497174932625539,NOT_HOT
8a61892c9baffff,253,3,1,False,TESTED,-1.4089408167738917,0.001,0.023090197175156837,NOT_HOT
8a61892c9c0ffff,8,150,4,False,TESTED,-1.461131374153303,0.021,0.19847190743656068,NOT_HOT
8a61892c9c2ffff,8,150,3,False,TESTED,-0.6793431463745652,0.14,0.39290753265468137,NOT_HOT
8a61892c9c47fff,8,150,4,False,TESTED,-0.1265958503593086,0.478,0.4995878885112284,NOT_HOT
8a61892c9c57fff,8,150,4,False,TESTED,-1.5107993716235233,0.047,0.2858842877317066,NOT_HOT
8a61892c9c67fff,8,150,6,False,TESTED,2.6433933823203803,0.037,0.26153181609557885,NOT_SIGNIFICANT
8a61892c9c6ffff,8,150,3,False,TESTED,0.623322246689552,0.176,0.414349457970718,NOT_SIGNIFICANT
8a61892c9c77fff,8,150,6,False,TESTED,-0.3514446583531957,0.444,0.4905745981781584,NOT_HOT
8a61892c9caffff,8,150,1,False,TESTED,-0.24579556688321483,0.198,0.4220941323978499,NOT_HOT
8a61892c9cc7fff,8,150,4,False,TESTED,-1.1533645658330585,0.149,0.3982351444225337,NOT_HOT
8a61892c9cd7fff,8,150,5,False,TESTED,-0.8618414739432926,0.071,0.32917166432057776,NOT_HOT
8a61892c9cdffff,8,150,3,False,TESTED,-0.2805634754283672,0.374,0.48355557220150724,NOT_HOT
8a61892c9ce7fff,8,150,4,False,TESTED,-1.8421942895486458,0.037,0.26153181609557885,NOT_HOT
8a61892c9cf7fff,8,150,4,False,TESTED,-1.0043605734223984,0.188,0.4172423528447674,NOT_HOT
8a61892c9d47fff,8,150,2,False,TESTED,3.918807991326103,0.011,0.1363536834716797,NOT_SIGNIFICANT
8a61892c9d4ffff,8,150,5,False,TESTED,2.982933727330181,0.333,0.47371442987884865,NOT_SIGNIFICANT
8a61892c9d5ffff,8,150,5,False,TESTED,2.988095917130737,0.013,0.15008627760644053,NOT_SIGNIFICANT
8a61892ca0d7fff,159,5,1,False,TESTED,1.0893126291448978,0.239,0.44294364384070933,NOT_SIGNIFICANT
8a61892ca0dffff,159,5,2,False,TESTED,1.223502186600305,0.492,0.4996789244567456,NOT_SIGNIFICANT
8a61892ca2a7fff,775,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892ca357fff,776,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892ca747fff,159,5,2,False,TESTED,-1.0893126291449104,0.001,0.023090197175156837,NOT_HOT
8a61892ca74ffff,159,5,1,False,TESTED,-1.223502186600318,0.001,0.023090197175156837,NOT_HOT
8a61892ca777fff,159,5,2,False,TESTED,-0.7305696875149842,0.354,0.478131395186821,NOT_HOT
8a61892cacb7fff,777,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892cad97fff,254,3,1,False,TESTED,-0.7071067811865599,0.001,0.023090197175156837,NOT_HOT
8a61892cb007fff,8,150,5,False,TESTED,-0.8885765994183344,0.27,0.45669636977057937,NOT_HOT
8a61892cb017fff,8,150,5,False,TESTED,-1.575820470679666,0.026,0.22546097666946882,NOT_HOT
8a61892cb01ffff,8,150,4,False,TESTED,-2.512583658593351,0.002,0.0395167804004362,NOT_HOT
8a61892cb027fff,8,150,5,False,TESTED,0.11047941232378286,0.345,0.4763977469467535,NOT_SIGNIFICANT
8a61892cb02ffff,8,150,4,False,TESTED,0.034458418923703577,0.285,0.4635580052328373,NOT_SIGNIFICANT
8a61892cb037fff,8,150,6,False,TESTED,0.07936975623000156,0.404,0.4873234322649205,NOT_SIGNIFICANT
8a61892cb067fff,8,150,2,False,TESTED,0.19352763202306358,0.426,0.4889450281451785,NOT_SIGNIFICANT
8a61892cb06ffff,8,150,2,False,TESTED,0.1076436104417606,0.367,0.4815903900194094,NOT_SIGNIFICANT
8a61892cb087fff,8,150,3,False,TESTED,-1.360154080887599,0.072,0.3304255508577461,NOT_HOT
8a61892cb08ffff,8,150,4,False,TESTED,-1.7834645207375468,0.003,0.05520000047981739,NOT_HOT
8a61892cb0affff,8,150,5,False,TESTED,-2.319448014260482,0.004,0.06806936739497102,NOT_HOT
8a61892cb0b7fff,8,150,3,False,TESTED,-1.0114707165256445,0.185,0.4167100283236748,NOT_HOT
8a61892cb0c7fff,8,150,3,False,TESTED,-1.5535569876377366,0.01,0.1277223398783719,NOT_HOT
8a61892cb0d7fff,8,150,4,False,TESTED,-1.4505229036729823,0.028,0.2328587642497262,NOT_HOT
8a61892cb0dffff,8,150,3,False,TESTED,-0.8771647297194389,0.242,0.4448629385822831,NOT_HOT
8a61892cb0f7fff,8,150,5,False,TESTED,-2.0091148258658205,0.029,0.2348720702705226,NOT_HOT
8a61892cb107fff,8,150,5,False,TESTED,-0.3530227673006591,0.349,0.4781088973267681,NOT_HOT
8a61892cb117fff,8,150,4,False,TESTED,-0.14207721922527713,0.383,0.4850873245340743,NOT_HOT
8a61892cb11ffff,8,150,5,False,TESTED,0.8602653957888006,0.126,0.3834046573293918,NOT_SIGNIFICANT
8a61892cb127fff,8,150,4,False,TESTED,-0.91503294038038,0.134,0.3888575749893151,NOT_HOT
8a61892cb12ffff,8,150,4,False,TESTED,0.46348082647901073,0.21,0.4269001317578693,NOT_SIGNIFICANT
8a61892cb137fff,8,150,5,False,TESTED,-0.634805461930549,0.452,0.4923003983859261,NOT_HOT
8a61892cb147fff,8,150,3,False,TESTED,0.7763489187045257,0.143,0.39548334396742163,NOT_SIGNIFICANT
8a61892cb157fff,8,150,5,False,TESTED,0.9259666795441622,0.14,0.39290753265468137,NOT_SIGNIFICANT
8a61892cb15ffff,8,150,4,False,TESTED,0.16854539691192544,0.303,0.4679005419220933,NOT_SIGNIFICANT
8a61892cb177fff,8,150,4,False,TESTED,0.8325935728363938,0.231,0.4405082104783487,NOT_SIGNIFICANT
8a61892cb18ffff,8,150,4,False,TESTED,-0.16108427590511912,0.473,0.4995558638636841,NOT_HOT
8a61892cb197fff,8,150,4,False,TESTED,0.18368070412242615,0.261,0.4506651154011925,NOT_SIGNIFICANT
8a61892cb19ffff,8,150,4,False,TESTED,-0.6820736249547376,0.239,0.44294364384070933,NOT_HOT
8a61892cb1affff,8,150,4,False,TESTED,0.39144954639678353,0.298,0.46653125400842427,NOT_SIGNIFICANT
8a61892cb247fff,20,37,4,False,TESTED,-1.8563285675517374,0.099,0.3612269992477323,NOT_HOT
8a61892cb257fff,20,37,4,False,TESTED,-2.055843447994064,0.032,0.24565320593126438,NOT_HOT
8a61892cb25ffff,20,37,4,False,TESTED,-1.3315821439407418,0.057,0.30790458731695053,NOT_HOT
8a61892cb267fff,20,37,3,False,TESTED,-1.337496080881959,0.033,0.24942746976526772,NOT_HOT
8a61892cb277fff,20,37,3,False,TESTED,-2.0665750532428717,0.029,0.2348720702705226,NOT_HOT
8a61892cb28ffff,20,37,2,False,TESTED,-0.21969933498841238,0.333,0.47371442987884865,NOT_HOT
8a61892cb29ffff,20,37,1,False,TESTED,-0.29654683118974384,0.183,0.4165071473418399,NOT_HOT
8a61892cb2c7fff,20,37,3,False,TESTED,-0.03189233305527727,0.491,0.4996789244567456,NOT_HOT
8a61892cb2cffff,20,37,3,False,TESTED,0.10292278611818753,0.348,0.47785073251866583,NOT_SIGNIFICANT
8a61892cb2d7fff,20,37,2,False,TESTED,-0.26046042142199516,0.391,0.4853906842593073,NOT_HOT
8a61892cb2effff,20,37,5,False,TESTED,-0.3754613803560454,0.408,0.4873234322649205,NOT_HOT
8a61892cb307fff,8,150,2,False,TESTED,-0.1869889168692151,0.421,0.48844819081094426,NOT_HOT
8a61892cb30ffff,8,150,1,False,TESTED,-0.04708042714720733,0.467,0.49741245385706856,NOT_HOT
8a61892cb337fff,8,150,2,False,TESTED,-0.0702359854330166,0.358,0.47906910462812946,NOT_HOT
8a61892cb34ffff,20,37,2,False,TESTED,0.1502841724372862,0.473,0.4995558638636841,NOT_SIGNIFICANT
8a61892cb407fff,19,38,4,False,TESTED,-0.3224997093481195,0.404,0.4873234322649205,NOT_HOT
8a61892cb417fff,19,38,5,False,TESTED,-0.5383017119501486,0.113,0.37232455983132573,NOT_HOT
8a61892cb41ffff,19,38,3,False,TESTED,-0.2854280445454926,0.383,0.4850873245340743,NOT_HOT
8a61892cb427fff,19,38,3,False,TESTED,-0.46076730406931427,0.484,0.4995878885112284,NOT_HOT
8a61892cb437fff,19,38,4,False,TESTED,-0.2321618504472744,0.37,0.48272989764594987,NOT_HOT
8a61892cb487fff,19,38,6,False,TESTED,-1.3557426012738873,0.001,0.023090197175156837,NOT_HOT
8a61892cb48ffff,19,38,5,False,TESTED,-0.7669909481085222,0.214,0.42887406709487946,NOT_HOT
8a61892cb497fff,19,38,4,False,TESTED,-1.03742745022877,0.026,0.22546097666946882,NOT_HOT
8a61892cb49ffff,19,38,5,False,TESTED,-0.818032453756785,0.147,0.3964892346761776,NOT_HOT
8a61892cb4a7fff,19,38,5,False,TESTED,-0.7623634801970869,0.253,0.44734653094867327,NOT_HOT
8a61892cb4affff,19,38,5,False,TESTED,-0.6597901248070208,0.313,0.4688231905614775,NOT_HOT
8a61892cb4b7fff,19,38,4,False,TESTED,-1.0634968555227355,0.017,0.17779041818784777,NOT_HOT
8a61892cb4cffff,19,38,5,False,TESTED,3.41610679723195,0.002,0.0395167804004362,HOT_95
8a61892cb4d7fff,19,38,4,False,TESTED,-0.24869972652238048,0.338,0.475088087178893,NOT_HOT
8a61892cb4dffff,19,38,5,False,TESTED,2.4251153149428517,0.049,0.29142625500457453,NOT_SIGNIFICANT
8a61892cb4effff,19,38,2,False,TESTED,0.1062575889073968,0.141,0.39494380131047124,NOT_SIGNIFICANT
8a61892cb507fff,19,38,2,False,TESTED,0.12407018459916162,0.249,0.44684912772557966,NOT_SIGNIFICANT
8a61892cb517fff,19,38,2,False,TESTED,0.12407018459916162,0.213,0.4275976805974711,NOT_SIGNIFICANT
8a61892cb51ffff,19,38,4,False,TESTED,-0.1725297311139232,0.361,0.4797334982257906,NOT_HOT
8a61892cb567fff,8,150,3,False,TESTED,0.3097257355210286,0.377,0.4845932785514641,NOT_SIGNIFICANT
8a61892cb56ffff,8,150,4,False,TESTED,-0.13572565278231463,0.439,0.49048131575978926,NOT_HOT
8a61892cb59ffff,19,38,2,False,TESTED,-0.8604298062592521,0.004,0.06806936739497102,NOT_HOT
8a61892cb637fff,19,38,1,False,TESTED,-0.2477293612717755,0.304,0.4679005419220933,NOT_HOT
8a61892cb647fff,106,7,2,False,TESTED,1.4004360590987273,0.142,0.39494380131047124,NOT_SIGNIFICANT
8a61892cb65ffff,106,7,4,False,TESTED,-1.0320616877039934,0.225,0.43809522648967764,NOT_HOT
8a61892cb677fff,106,7,1,False,TESTED,1.5671487490868743,0.339,0.47535887625308854,NOT_SIGNIFICANT
8a61892cb697fff,19,38,2,False,TESTED,-0.22718099040144407,0.495,0.4996789244567456,NOT_HOT
8a61892cb6a7fff,19,38,3,False,TESTED,-0.3730102254987251,0.467,0.49741245385706856,NOT_HOT
8a61892cb6b7fff,19,38,5,False,TESTED,-0.5806634721896743,0.286,0.4636475987371369,NOT_HOT
8a61892cb6c7fff,106,7,1,False,TESTED,-1.588145769811037,0.001,0.023090197175156837,NOT_HOT
8a61892cb6effff,106,7,3,False,TESTED,-1.008871024278972,0.23,0.439974017078184,NOT_HOT
8a61892cb70ffff,8,150,1,False,TESTED,-0.20218721575006493,0.359,0.4794266238507837,NOT_HOT
8a61892cb777fff,8,150,2,False,TESTED,-0.5973878744207511,0.303,0.4679005419220933,NOT_HOT
8a61892cb787fff,19,38,4,False,TESTED,0.3777990389594903,0.155,0.4009841858607394,NOT_SIGNIFICANT
8a61892cb78ffff,19,38,4,False,TESTED,-0.48632716837321877,0.342,0.47582609757133154,NOT_HOT
8a61892cb797fff,19,38,6,False,TESTED,2.688372484694196,0.037,0.26153181609557885,NOT_SIGNIFICANT
8a61892cb79ffff,19,38,6,False,TESTED,0.039263534068393405,0.239,0.44294364384070933,NOT_SIGNIFICANT
8a61892cb7b7fff,19,38,4,False,TESTED,0.6892545057406894,0.123,0.3801700892410879,NOT_SIGNIFICANT
8a61892cb817fff,8,150,4,False,TESTED,3.01276207968895,0.026,0.22546097666946882,NOT_SIGNIFICANT
8a61892cb81ffff,8,150,2,False,TESTED,1.0075470734888627,0.071,0.32917166432057776,NOT_SIGNIFICANT
8a61892cb837fff,8,150,3,False,TESTED,3.597812207113402,0.086,0.3509133868306689,NOT_SIGNIFICANT
8a61892cb897fff,8,150,5,False,TESTED,-1.4569655295643256,0.098,0.360639990568161,NOT_HOT
8a61892cb89ffff,8,150,4,False,TESTED,-1.5207794243281474,0.035,0.25568238322255626,NOT_HOT
8a61892cb8a7fff,8,150,4,False,TESTED,0.8694081719450242,0.076,0.3354482650756836,NOT_SIGNIFICANT
8a61892cb8b7fff,8,150,5,False,TESTED,-0.7458722650686479,0.362,0.4797334982257906,NOT_HOT
8a61892cb8cffff,8,150,1,False,TESTED,0.13622759574707746,0.307,0.4679005419220933,NOT_SIGNIFICANT
8a61892cb8dffff,8,150,3,False,TESTED,0.6214786195287935,0.19,0.418839380742012,NOT_SIGNIFICANT
8a61892cb8e7fff,8,150,1,False,TESTED,0.4581775217629489,0.303,0.4679005419220933,NOT_SIGNIFICANT
8a61892cb907fff,8,150,3,False,TESTED,-1.0077468499113857,0.228,0.43885714308659834,NOT_HOT
8a61892cb90ffff,8,150,4,False,TESTED,-0.9184231649250577,0.168,0.4116971446405426,NOT_HOT
8a61892cb91ffff,8,150,3,False,TESTED,1.9290922276398497,0.043,0.2785302624844088,NOT_SIGNIFICANT
8a61892cb92ffff,8,150,5,False,TESTED,0.18133240992854077,0.235,0.4417879937709063,NOT_SIGNIFICANT
8a61892cb977fff,8,150,3,False,TESTED,-0.16184717649159786,0.458,0.4953534212469792,NOT_HOT
8a61892cb98ffff,8,150,4,False,TESTED,3.734523949960098,0.007,0.10278304556658738,NOT_SIGNIFICANT
8a61892cb99ffff,8,150,4,False,TESTED,0.2284820864793655,0.241,0.4442730057441076,NOT_SIGNIFICANT
8a61892cbacffff,778,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892cbb1ffff,779,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892cbc47fff,8,150,2,False,TESTED,0.27849245763708463,0.476,0.4995878885112284,NOT_SIGNIFICANT
8a61892cbc67fff,8,150,4,False,TESTED,-0.47297541364831996,0.392,0.48601725408217106,NOT_HOT
8a61892cbc6ffff,8,150,5,False,TESTED,-1.1746445843173439,0.032,0.24565320593126438,NOT_HOT
8a61892cbccffff,8,150,3,False,TESTED,0.009897915415915387,0.411,0.4873234322649205,NOT_SIGNIFICANT
8a61892cbceffff,8,150,1,False,TESTED,-0.6160107900526117,0.496,0.4996789244567456,NOT_HOT
8a61892cbd17fff,780,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892cbd4ffff,8,150,4,False,TESTED,-1.4681569100588112,0.014,0.15791571368659593,NOT_HOT
8a61892cbd6ffff,8,150,3,False,TESTED,0.14887669340861662,0.28,0.4619333166206341,NOT_SIGNIFICANT
8a61892cc007fff,14,58,2,False,TESTED,-0.48543259364222474,0.482,0.4995878885112284,NOT_HOT
8a61892cc017fff,14,58,3,False,TESTED,0.10023471794022129,0.384,0.4850873245340743,NOT_SIGNIFICANT
8a61892cc027fff,14,58,3,False,TESTED,-0.3504952031181037,0.324,0.47080750385371034,NOT_HOT
8a61892cc0a7fff,14,58,3,False,TESTED,0.5164923925973126,0.179,0.4151351516311233,NOT_SIGNIFICANT
8a61892cc0b7fff,14,58,3,False,TESTED,0.9049292404467207,0.153,0.4007402060294915,NOT_SIGNIFICANT
8a61892cc10ffff,14,58,2,False,TESTED,0.029083093189612153,0.461,0.49613744714451413,NOT_SIGNIFICANT
8a61892cc157fff,14,58,2,False,TESTED,0.029083093189612153,0.383,0.4850873245340743,NOT_SIGNIFICANT
8a61892cc167fff,781,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892cc187fff,14,58,2,False,TESTED,3.602509248825077,0.008,0.11323077460894218,NOT_SIGNIFICANT
8a61892cc18ffff,14,58,3,False,TESTED,1.8686185258530146,0.111,0.3707135612154575,NOT_SIGNIFICANT
8a61892cc197fff,14,58,4,False,TESTED,3.4528842989799275,0.003,0.05520000047981739,HOT_90
8a61892cc297fff,396,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a61892cc367fff,782,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a61892cc407fff,14,58,5,False,TESTED,-0.025728159650664408,0.305,0.4679005419220933,NOT_HOT
8a61892cc40ffff,14,58,4,False,TESTED,1.1840432199360085,0.1,0.3612269992477323,NOT_SIGNIFICANT
8a61892cc417fff,14,58,3,False,TESTED,-1.0246104402185032,0.288,0.4650970726829273,NOT_HOT
8a61892cc427fff,14,58,5,False,TESTED,0.8145291520965888,0.22,0.43424739959133657,NOT_SIGNIFICANT
8a61892cc42ffff,14,58,6,False,TESTED,1.5919493568868628,0.13,0.3863906975890097,NOT_SIGNIFICANT
8a61892cc437fff,14,58,3,False,TESTED,-0.6669676080640707,0.425,0.4885591702831764,NOT_HOT
8a61892cc467fff,14,58,3,False,TESTED,0.8963873922945047,0.16,0.40729787243530957,NOT_SIGNIFICANT
8a61892cc477fff,14,58,4,False,TESTED,0.9294476088925137,0.217,0.43209197064045923,NOT_SIGNIFICANT
8a61892cc48ffff,14,58,2,False,TESTED,-1.7824092114950494,0.011,0.1363536834716797,NOT_HOT
8a61892cc4affff,14,58,3,False,TESTED,-2.172406398990834,0.009,0.11989139755387113,NOT_HOT
8a61892cc4dffff,137,6,1,False,TESTED,-0.012351494833209265,0.211,0.4269001317578693,NOT_HOT
8a61892cc4e7fff,14,58,2,False,TESTED,-1.682130433774075,0.03,0.23902570507684484,NOT_HOT
